"","x"
"39897",0
"39898",0
"39899",0
"39900",0
"39901",0
"39902",0
"39903",0
"39904",0
"39905",0
"39906",0
"39907",0
"39908",0
"39909",0
"39910",0
"39911",0
"39912",0
"39913",0
"39914",0
"39915",0
"39916",0
"39917",0
"39918",0
"39919",0
"39920",0
"39921",0
"39922",0
"39923",0
"39924",0
"39925",0
"39926",0
"39927",0
"39928",0
"39929",0
"39930",0
"39931",0.1941
"39932",0.1319
"39933",2.4659
"39934",4.5088
"39935",7.9759
"39936",19.2557
"39937",15.1398
"39938",26.741
"39939",46.0913
"39940",50.5396
"39941",44.1043
"39942",34.7235
"39943",31.1843
"39944",28.9208
"39945",39.7326
"39946",58.9858
"39947",59.8739
"39948",67.0964
"39949",115.7219
"39950",153.7859
"39951",176.7241
"39952",122.9437
"39953",103.5212
"39954",102.8011
"39955",115.7887
"39956",143.6193
"39957",128.9478
"39958",107.3401
"39959",137.2788
"39960",181.489
"39961",181.9784
"39962",210.1061
"39963",254.0181
"39964",299.4529
"39965",314.3489
"39966",215.5375
"39967",180.0158
"39968",287.1235
"39969",149.5186
"39970",183.8165
"39971",152.3515
"39972",135.2172
"39973",150.283
"39974",141.9934
"39975",169.8511
"39976",141.7084
"39977",62.899
"39978",59.3919
"39979",138.979
"39980",113.8833
"39981",57.1443
"39982",46.5769
"39983",32.5209
"39984",38.5673
"39985",25.396
"39986",12.1047
"39987",6.1566
"39988",4.6267
"39989",2.6783
"39990",0.666
"39991",8e-04
"39992",0
"39993",0
"39994",0
"39995",0
"39996",0
"39997",0
"39998",0
"39999",0
"40000",0
"40001",0
"40002",0
"40003",0
"40004",0
"40005",0
"40006",0
"40007",0
"40008",0
"40009",0
"40010",0
"40011",0
"40012",0
"40013",0
"40014",0
"40015",0
"40016",0
"40017",0
"40018",0
"40019",0
"40020",0
"40021",0
"40022",0
"40023",0
"40024",0
"40025",0
"40026",0
"40027",0
"40028",0
"40029",0
"40030",0
"40031",0
"40032",0
"40033",0
"40034",0
"40035",0
"40036",0
"40037",0
"40038",0
"40039",0
"40040",0
"40041",0
"40042",0
"40043",0
"40044",0
"40045",0
"40046",0
"40047",0
"40048",0
"40049",0
"40050",0
"40051",0
"40052",0
"40053",0
"40054",0
"40055",0
"40056",0
"40057",0
"40058",0
"40059",0
"40060",0
"40061",0
"40062",0
"40063",0
"40064",0
"40065",0
"40066",0
"40067",0
"40068",0
"40069",0
"40070",0
"40071",0
"40072",0
"40073",0
"40074",0
"40075",0
"40076",0.775
"40077",3.6356
"40078",9.6081
"40079",13.2869
"40080",20.2431
"40081",39.2911
"40082",68.6913
"40083",103.7228
"40084",58.7894
"40085",69.9454
"40086",83.0965
"40087",106.8778
"40088",102.5172
"40089",111.7426
"40090",130.715
"40091",127.9091
"40092",141.3024
"40093",158.0358
"40094",161.0868
"40095",157.2339
"40096",195.4465
"40097",210.3577
"40098",244.4363
"40099",251.2247
"40100",229.3425
"40101",286.528
"40102",277.2183
"40103",442.7436
"40104",351.8421
"40105",465.55
"40106",390.259
"40107",376.4994
"40108",386.8959
"40109",280.3204
"40110",242.961
"40111",253.4218
"40112",414.9888
"40113",355.1754
"40114",345.1239
"40115",335.5959
"40116",417.6409
"40117",427.1967
"40118",303.9852
"40119",339.5206
"40120",337.0019
"40121",182.4445
"40122",127.4155
"40123",208.8403
"40124",234.5606
"40125",149.8382
"40126",91.9216
"40127",80.0009
"40128",72.189
"40129",74.9473
"40130",62.9311
"40131",46.0154
"40132",24.2015
"40133",17.238
"40134",9.9837
"40135",5.2752
"40136",0.8059
"40137",0
"40138",0
"40139",0
"40140",0
"40141",0
"40142",0
"40143",0
"40144",0
"40145",0
"40146",0
"40147",0
"40148",0
"40149",0
"40150",0
"40151",0
"40152",0
"40153",0
"40154",0
"40155",0
"40156",0
"40157",0
"40158",0
"40159",0
"40160",0
"40161",0
"40162",0
"40163",0
"40164",0
"40165",0
"40166",0
"40167",0
"40168",0
"40169",0
"40170",0
"40171",0
"40172",0
"40173",0
"40174",0
"40175",0
"40176",0
"40177",0
"40178",0
"40179",0
"40180",0
"40181",0
"40182",0
"40183",0
"40184",0
"40185",0
"40186",0
"40187",0
"40188",0
"40189",0
"40190",0
"40191",0
"40192",0
"40193",0
"40194",0
"40195",0
"40196",0
"40197",0
"40198",0
"40199",0
"40200",0
"40201",0
"40202",0
"40203",0
"40204",0
"40205",0
"40206",0
"40207",0
"40208",0
"40209",0
"40210",0
"40211",0
"40212",0
"40213",0
"40214",0
"40215",0
"40216",0
"40217",0
"40218",0
"40219",0
"40220",0.4377
"40221",3.7945
"40222",6.7932
"40223",11.8688
"40224",26.7229
"40225",50.8612
"40226",75.7895
"40227",64.6219
"40228",55.0401
"40229",57.7132
"40230",57.9689
"40231",74.8895
"40232",63.1439
"40233",87.8927
"40234",41.1762
"40235",25.3139
"40236",21.6461
"40237",44.8233
"40238",46.4516
"40239",43.6116
"40240",49.1639
"40241",52.9236
"40242",50.0517
"40243",35.3463
"40244",28.3903
"40245",26.5494
"40246",27.8183
"40247",18.8417
"40248",24.3126
"40249",20.4237
"40250",26.4055
"40251",31.7694
"40252",33.6892
"40253",41.3022
"40254",38.34
"40255",40.9253
"40256",32.4401
"40257",21.8309
"40258",24.9209
"40259",28.02
"40260",24.0001
"40261",32.5486
"40262",45.9948
"40263",39.6711
"40264",35.7634
"40265",30.6047
"40266",29.9994
"40267",35.6135
"40268",31.8597
"40269",24.9823
"40270",22.9064
"40271",20.2184
"40272",16.2653
"40273",16.5085
"40274",17.3177
"40275",14.7318
"40276",6.6241
"40277",2.5859
"40278",1.3088
"40279",0.4882
"40280",1e-04
"40281",0
"40282",0
"40283",0
"40284",0
"40285",0
"40286",0
"40287",0
"40288",0
"40289",0
"40290",0
"40291",0
"40292",0
"40293",0
"40294",0
"40295",0
"40296",0
"40297",0
"40298",0
"40299",0
"40300",0
"40301",0
"40302",0
"40303",0
"40304",0
"40305",0
"40306",0
"40307",0
"40308",0
"40309",0
"40310",0
"40311",0
"40312",0
"40313",0
"40314",0
"40315",0
"40316",0
"40317",0
"40318",0
"40319",0
"40320",0
"40321",0
"40322",0
"40323",0
"40324",0
"40325",0
"40326",0
"40327",0
"40328",0
"40329",0
"40330",0
"40331",0
"40332",0
"40333",0
"40334",0
"40335",0
"40336",0
"40337",0
"40338",0
"40339",0
"40340",0
"40341",0
"40342",0
"40343",0
"40344",0
"40345",0
"40346",0
"40347",0
"40348",0
"40349",0
"40350",0
"40351",0
"40352",0
"40353",0
"40354",0
"40355",0
"40356",0
"40357",0
"40358",0
"40359",0
"40360",0
"40361",0
"40362",0
"40363",0
"40364",0
"40365",0
"40366",1.0612
"40367",3.1252
"40368",5.3643
"40369",13.6483
"40370",33.0507
"40371",48.3813
"40372",63.1954
"40373",56.6656
"40374",69.6792
"40375",90.0449
"40376",94.2429
"40377",83.2252
"40378",84.8882
"40379",85.752
"40380",72.47
"40381",80.855
"40382",81.7069
"40383",91.227
"40384",85.4111
"40385",104.3829
"40386",139.4327
"40387",151.091
"40388",158.8723
"40389",144.764
"40390",178.3942
"40391",266.3827
"40392",251.1906
"40393",183.8485
"40394",163.8785
"40395",174.6937
"40396",173.4958
"40397",198.4298
"40398",172.9757
"40399",132.7294
"40400",121.5542
"40401",139.665
"40402",115.4262
"40403",96.4416
"40404",90.9523
"40405",71.641
"40406",81.0642
"40407",61.6889
"40408",43.3573
"40409",37.5875
"40410",33.0426
"40411",25.8644
"40412",21.7537
"40413",21.0339
"40414",14.6373
"40415",13.4014
"40416",12.6489
"40417",11.5018
"40418",11.2863
"40419",8.5766
"40420",8.761
"40421",9.1989
"40422",6.0146
"40423",1.3426
"40424",0.547
"40425",0
"40426",0
"40427",0
"40428",0
"40429",0
"40430",0
"40431",0
"40432",0
"40433",0
"40434",0
"40435",0
"40436",0
"40437",0
"40438",0
"40439",0
"40440",0
"40441",0
"40442",0
"40443",0
"40444",0
"40445",0
"40446",0
"40447",0
"40448",0
"40449",0
"40450",0
"40451",0
"40452",0
"40453",0
"40454",0
"40455",0
"40456",0
"40457",0
"40458",0
"40459",0
"40460",0
"40461",0
"40462",0
"40463",0
"40464",0
"40465",0
"40466",0
"40467",0
"40468",0
"40469",0
"40470",0
"40471",0
"40472",0
"40473",0
"40474",0
"40475",0
"40476",0
"40477",0
"40478",0
"40479",0
"40480",0
"40481",0
"40482",0
"40483",0
"40484",0
"40485",0
"40486",0
"40487",0
"40488",0
"40489",0
"40490",0
"40491",0
"40492",0
"40493",0
"40494",0
"40495",0
"40496",0
"40497",0
"40498",0
"40499",0
"40500",0
"40501",0
"40502",0
"40503",0
"40504",0
"40505",0
"40506",0
"40507",0
"40508",0
"40509",0.2111
"40510",2.6725
"40511",5.2874
"40512",9.8683
"40513",16.541
"40514",24.5917
"40515",29.0994
"40516",36.1671
"40517",40.8078
"40518",44.3625
"40519",48.9233
"40520",58.833
"40521",65.7605
"40522",71.6419
"40523",85.4822
"40524",97.2006
"40525",93.1157
"40526",93.6673
"40527",101.0367
"40528",118.5397
"40529",122.1481
"40530",125.4849
"40531",133.8708
"40532",138.856
"40533",147.4685
"40534",136.5995
"40535",145.1982
"40536",165.623
"40537",163.4053
"40538",157.8036
"40539",143.1166
"40540",154.4922
"40541",138.1374
"40542",128.4904
"40543",114.0787
"40544",136.761
"40545",122.6278
"40546",120.9542
"40547",137.5088
"40548",126.2523
"40549",113.4003
"40550",98.4157
"40551",59.7167
"40552",67.1201
"40553",68.0681
"40554",53.5946
"40555",47.4728
"40556",40.1039
"40557",27.3824
"40558",22.8562
"40559",20.2613
"40560",14.8123
"40561",12.2413
"40562",10.3652
"40563",7.7615
"40564",4.3472
"40565",2.4778
"40566",0.6184
"40567",7e-04
"40568",0
"40569",0
"40570",0
"40571",0
"40572",0
"40573",0
"40574",0
"40575",0
"40576",0
"40577",0
"40578",0
"40579",0
"40580",0
"40581",0
"40582",0
"40583",0
"40584",0
"40585",0
"40586",0
"40587",0
"40588",0
"40589",0
"40590",0
"40591",0
"40592",0
"40593",0
"40594",0
"40595",0
"40596",0
"40597",0
"40598",0
"40599",0
"40600",0
"40601",0
"40602",0
"40603",0
"40604",0
"40605",0
"40606",0
"40607",0
"40608",0
"40609",0
"40610",0
"40611",0
"40612",0
"40613",0
"40614",0
"40615",0
"40616",0
"40617",0
"40618",0
"40619",0
"40620",0
"40621",0
"40622",0
"40623",0
"40624",0
"40625",0
"40626",0
"40627",0
"40628",0
"40629",0
"40630",0
"40631",0
"40632",0
"40633",0
"40634",0
"40635",0
"40636",0
"40637",0
"40638",0
"40639",0
"40640",0
"40641",0
"40642",0
"40643",0
"40644",0
"40645",0
"40646",0
"40647",0
"40648",0
"40649",0
"40650",0
"40651",0
"40652",0
"40653",0.0603
"40654",1.775
"40655",4.479
"40656",7.4639
"40657",11.8615
"40658",16.5648
"40659",22.8256
"40660",27.4785
"40661",35.8732
"40662",43.6353
"40663",49.8429
"40664",59.0391
"40665",70.6253
"40666",80.4316
"40667",95.6151
"40668",99.6795
"40669",120.9894
"40670",127.7099
"40671",131.2931
"40672",141.7706
"40673",165.4076
"40674",153.953
"40675",133.766
"40676",124.9989
"40677",133.1327
"40678",153.4757
"40679",166.4359
"40680",164.9234
"40681",171.0418
"40682",189.987
"40683",184.1805
"40684",167.1377
"40685",165.828
"40686",162.9035
"40687",184.151
"40688",196.4758
"40689",194.8581
"40690",189.4368
"40691",187.7174
"40692",191.1205
"40693",213.318
"40694",179.3944
"40695",152.4859
"40696",136.7864
"40697",138.1217
"40698",198.7438
"40699",177.3531
"40700",217.2562
"40701",195.9635
"40702",172.82
"40703",149.0949
"40704",125.3827
"40705",102.6326
"40706",80.2053
"40707",58.8113
"40708",39.9256
"40709",23.7304
"40710",10.4644
"40711",2.9565
"40712",0
"40713",0
"40714",0
"40715",0
"40716",0
"40717",0
"40718",0
"40719",0
"40720",0
"40721",0
"40722",0
"40723",0
"40724",0
"40725",0
"40726",0
"40727",0
"40728",0
"40729",0
"40730",0
"40731",0
"40732",0
"40733",0
"40734",0
"40735",0
"40736",0
"40737",0
"40738",0
"40739",0
"40740",0
"40741",0
"40742",0
"40743",0
"40744",0
"40745",0
"40746",0
"40747",0
"40748",0
"40749",0
"40750",0
"40751",0
"40752",0
"40753",0
"40754",0
"40755",0
"40756",0
"40757",0
"40758",0
"40759",0
"40760",0
"40761",0
"40762",0
"40763",0
"40764",0
"40765",0
"40766",0
"40767",0
"40768",0
"40769",0
"40770",0
"40771",0
"40772",0
"40773",0
"40774",0
"40775",0
"40776",0
"40777",0
"40778",0
"40779",0
"40780",0
"40781",0
"40782",0
"40783",0
"40784",0
"40785",0
"40786",0
"40787",0
"40788",0
"40789",0
"40790",0
"40791",0
"40792",0
"40793",0
"40794",0
"40795",0
"40796",0
"40797",0
"40798",0.7558
"40799",2.5147
"40800",4.7142
"40801",7.7311
"40802",11.5464
"40803",14.5512
"40804",20.7333
"40805",27.3588
"40806",33.9196
"40807",42.9237
"40808",54.137
"40809",47.8439
"40810",37.2325
"40811",35.6059
"40812",38.3658
"40813",45.0737
"40814",81.3337
"40815",97.3188
"40816",99.1937
"40817",112.0364
"40818",145.0995
"40819",161.7441
"40820",159.2478
"40821",180.9146
"40822",167.2499
"40823",167.3969
"40824",190.5209
"40825",149.5181
"40826",163.5585
"40827",173.404
"40828",155.6288
"40829",161.9386
"40830",195.0612
"40831",283.4405
"40832",296.9558
"40833",326.0438
"40834",237.0084
"40835",152.7833
"40836",147.009
"40837",105.6098
"40838",99.3181
"40839",96.3861
"40840",90.9069
"40841",88.9222
"40842",90.4517
"40843",85.7017
"40844",83.7984
"40845",77.5794
"40846",58.1954
"40847",55.4711
"40848",52.8377
"40849",48.2911
"40850",35.8956
"40851",22.5373
"40852",14.0898
"40853",9.0734
"40854",4.5417
"40855",0.9167
"40856",0
"40857",0
"40858",0
"40859",0
"40860",0
"40861",0
"40862",0
"40863",0
"40864",0
"40865",0
"40866",0
"40867",0
"40868",0
"40869",0
"40870",0
"40871",0
"40872",0
"40873",0
"40874",0
"40875",0
"40876",0
"40877",0
"40878",0
"40879",0
"40880",0
"40881",0
"40882",0
"40883",0
"40884",0
"40885",0
"40886",0
"40887",0
"40888",0
"40889",0
"40890",0
"40891",0
"40892",0
"40893",0
"40894",0
"40895",0
"40896",0
"40897",0
"40898",0
"40899",0
"40900",0
"40901",0
"40902",0
"40903",0
"40904",0
"40905",0
"40906",0
"40907",0
"40908",0
"40909",0
"40910",0
"40911",0
"40912",0
"40913",0
"40914",0
"40915",0
"40916",0
"40917",0
"40918",0
"40919",0
"40920",0
"40921",0
"40922",0
"40923",0
"40924",0
"40925",0
"40926",0
"40927",0
"40928",0
"40929",0
"40930",0
"40931",0
"40932",0
"40933",0
"40934",0
"40935",0
"40936",0
"40937",0
"40938",0
"40939",0
"40940",0
"40941",0
"40942",1.8532
"40943",4.8128
"40944",7.8816
"40945",11.331
"40946",17.325
"40947",20.0645
"40948",25.0502
"40949",30.3065
"40950",42.9605
"40951",50.1713
"40952",42.0513
"40953",44.8162
"40954",32.7425
"40955",24.4691
"40956",19.9532
"40957",25.5044
"40958",30.7411
"40959",46.9768
"40960",56.4863
"40961",92.9984
"40962",189.829
"40963",228.1682
"40964",252.5608
"40965",313.6221
"40966",276.9703
"40967",200.3439
"40968",247.047
"40969",442.6566
"40970",464.1154
"40971",414.4079
"40972",382.5168
"40973",403.9216
"40974",403.6348
"40975",314.6381
"40976",231.5363
"40977",193.3558
"40978",190.2432
"40979",194.4409
"40980",185.3406
"40981",196.3774
"40982",201.0155
"40983",182.2882
"40984",148.8978
"40985",118.3999
"40986",111.9821
"40987",125.8931
"40988",166.6641
"40989",244.3186
"40990",265.6106
"40991",217.4247
"40992",162.8477
"40993",101.8024
"40994",57.2092
"40995",36.0314
"40996",18.5171
"40997",10.1627
"40998",4.4725
"40999",0.9739
"41000",0
"41001",0
"41002",0
"41003",0
"41004",0
"41005",0
"41006",0
"41007",0
"41008",0
"41009",0
"41010",0
"41011",0
"41012",0
"41013",0
"41014",0
"41015",0
"41016",0
"41017",0
"41018",0
"41019",0
"41020",0
"41021",0
"41022",0
"41023",0
"41024",0
"41025",0
"41026",0
"41027",0
"41028",0
"41029",0
"41030",0
"41031",0
"41032",0
"41033",0
"41034",0
"41035",0
"41036",0
"41037",0
"41038",0
"41039",0
"41040",0
"41041",0
"41042",0
"41043",0
"41044",0
"41045",0
"41046",0
"41047",0
"41048",0
"41049",0
"41050",0
"41051",0
"41052",0
"41053",0
"41054",0
"41055",0
"41056",0
"41057",0
"41058",0
"41059",0
"41060",0
"41061",0
"41062",0
"41063",0
"41064",0
"41065",0
"41066",0
"41067",0
"41068",0
"41069",0
"41070",0
"41071",0
"41072",0
"41073",0
"41074",0
"41075",0
"41076",0
"41077",0
"41078",0
"41079",0
"41080",0
"41081",0
"41082",0
"41083",0
"41084",0
"41085",0
"41086",1.2267
"41087",4.2241
"41088",6.048
"41089",10.0868
"41090",15.5108
"41091",20.6449
"41092",28.2613
"41093",44.5893
"41094",62.5127
"41095",64.7014
"41096",59.7347
"41097",55.3063
"41098",55.977
"41099",48.7036
"41100",36.641
"41101",52.5414
"41102",59.7346
"41103",76.4795
"41104",90.681
"41105",103.5167
"41106",95.6491
"41107",100.8804
"41108",106.9401
"41109",108.6736
"41110",117.529
"41111",111.3802
"41112",105.3615
"41113",93.5832
"41114",101.9252
"41115",107.4104
"41116",137.266
"41117",137.06
"41118",133.4375
"41119",149.3821
"41120",146.5184
"41121",182.4594
"41122",221.3758
"41123",173.2949
"41124",143.5744
"41125",123.5032
"41126",105.3554
"41127",98.9093
"41128",98.2702
"41129",89.5657
"41130",81.8294
"41131",91.5548
"41132",97.7796
"41133",88.9005
"41134",64.4421
"41135",59.0513
"41136",45.0182
"41137",33.162
"41138",14.5959
"41139",6.9582
"41140",5.5956
"41141",5.8584
"41142",2.648
"41143",0.5547
"41144",3e-04
"41145",0
"41146",0
"41147",0
"41148",0
"41149",0
"41150",0
"41151",0
"41152",0
"41153",0
"41154",0
"41155",0
"41156",0
"41157",0
"41158",0
"41159",0
"41160",0
"41161",0
"41162",0
"41163",0
"41164",0
"41165",0
"41166",0
"41167",0
"41168",0
"41169",0
"41170",0
"41171",0
"41172",0
"41173",0
"41174",0
"41175",0
"41176",0
"41177",0
"41178",0
"41179",0
"41180",0
"41181",0
"41182",0
"41183",0
"41184",0
"41185",0
"41186",0
"41187",0
"41188",0
"41189",0
"41190",0
"41191",0
"41192",0
"41193",0
"41194",0
"41195",0
"41196",0
"41197",0
"41198",0
"41199",0
"41200",0
"41201",0
"41202",0
"41203",0
"41204",0
"41205",0
"41206",0
"41207",0
"41208",0
"41209",0
"41210",0
"41211",0
"41212",0
"41213",0
"41214",0
"41215",0
"41216",0
"41217",0
"41218",0
"41219",0
"41220",0
"41221",0
"41222",0
"41223",0
"41224",0
"41225",0
"41226",0
"41227",0
"41228",0
"41229",0
"41230",0.3382
"41231",2.1241
"41232",7.715
"41233",15.5114
"41234",15.8251
"41235",21.5761
"41236",38.5314
"41237",35.8301
"41238",42.5479
"41239",55.2521
"41240",63.1103
"41241",62.9463
"41242",48.623
"41243",52.257
"41244",70.061
"41245",78.6045
"41246",99.2877
"41247",98.9862
"41248",105.2587
"41249",115.6692
"41250",88.0112
"41251",85.8185
"41252",97.4884
"41253",107.037
"41254",121.4231
"41255",145.9503
"41256",139.7466
"41257",139.4261
"41258",159.3241
"41259",189.7086
"41260",159.6804
"41261",170.088
"41262",141.5155
"41263",179.0479
"41264",182.3696
"41265",162.9034
"41266",159.6958
"41267",133.3797
"41268",126.5023
"41269",121.1567
"41270",119.5306
"41271",121.9334
"41272",104.6946
"41273",93.0728
"41274",83.1122
"41275",81.712
"41276",71.3081
"41277",60.2041
"41278",49.6149
"41279",38.664
"41280",32.1564
"41281",23.9184
"41282",21.2006
"41283",12.7249
"41284",7.4106
"41285",4.3888
"41286",1.5441
"41287",0.1264
"41288",0
"41289",0
"41290",0
"41291",0
"41292",0
"41293",0
"41294",0
"41295",0
"41296",0
"41297",0
"41298",0
"41299",0
"41300",0
"41301",0
"41302",0
"41303",0
"41304",0
"41305",0
"41306",0
"41307",0
"41308",0
"41309",0
"41310",0
"41311",0
"41312",0
"41313",0
"41314",0
"41315",0
"41316",0
"41317",0
"41318",0
"41319",0
"41320",0
"41321",0
"41322",0
"41323",0
"41324",0
"41325",0
"41326",0
"41327",0
"41328",0
"41329",0
"41330",0
"41331",0
"41332",0
"41333",0
"41334",0
"41335",0
"41336",0
"41337",0
"41338",0
"41339",0
"41340",0
"41341",0
"41342",0
"41343",0
"41344",0
"41345",0
"41346",0
"41347",0
"41348",0
"41349",0
"41350",0
"41351",0
"41352",0
"41353",0
"41354",0
"41355",0
"41356",0
"41357",0
"41358",0
"41359",0
"41360",0
"41361",0
"41362",0
"41363",0
"41364",0
"41365",0
"41366",0
"41367",0
"41368",0
"41369",0
"41370",0
"41371",0
"41372",0
"41373",0
"41374",0
"41375",0.6124
"41376",2.3539
"41377",4.1705
"41378",6.1725
"41379",8.0755
"41380",11.0409
"41381",18.2991
"41382",21.2318
"41383",19.4981
"41384",24.7002
"41385",31.2458
"41386",37.9004
"41387",51.1133
"41388",66.4648
"41389",71.2151
"41390",68.5401
"41391",85.4751
"41392",98.8907
"41393",87.874
"41394",88.3195
"41395",114.6582
"41396",163.1216
"41397",169.7169
"41398",141.8055
"41399",138.6146
"41400",146.524
"41401",146.2
"41402",128.2082
"41403",129.4915
"41404",149.2552
"41405",190.3074
"41406",226.9948
"41407",200.4449
"41408",190.5769
"41409",215.9441
"41410",173.7503
"41411",170.1611
"41412",168.2042
"41413",178.7676
"41414",163.6175
"41415",171.5921
"41416",169.079
"41417",244.7261
"41418",160.5048
"41419",157.2746
"41420",116.8629
"41421",116.6903
"41422",122.3953
"41423",112.1575
"41424",108.3331
"41425",91.7573
"41426",58.089
"41427",32.9645
"41428",20.5576
"41429",8.1732
"41430",1.9676
"41431",0.0832
"41432",0
"41433",0
"41434",0
"41435",0
"41436",0
"41437",0
"41438",0
"41439",0
"41440",0
"41441",0
"41442",0
"41443",0
"41444",0
"41445",0
"41446",0
"41447",0
"41448",0
"41449",0
"41450",0
"41451",0
"41452",0
"41453",0
"41454",0
"41455",0
"41456",0
"41457",0
"41458",0
"41459",0
"41460",0
"41461",0
"41462",0
"41463",0
"41464",0
"41465",0
"41466",0
"41467",0
"41468",0
"41469",0
"41470",0
"41471",0
"41472",0
"41473",0
"41474",0
"41475",0
"41476",0
"41477",0
"41478",0
"41479",0
"41480",0
"41481",0
"41482",0
"41483",0
"41484",0
"41485",0
"41486",0
"41487",0
"41488",0
"41489",0
"41490",0
"41491",0
"41492",0
"41493",0
"41494",0
"41495",0
"41496",0
"41497",0
"41498",0
"41499",0
"41500",0
"41501",0
"41502",0
"41503",0
"41504",0
"41505",0
"41506",0
"41507",0
"41508",0
"41509",0
"41510",0
"41511",0
"41512",0
"41513",0
"41514",0
"41515",0
"41516",0
"41517",0
"41518",0.2611
"41519",2.1344
"41520",4.4918
"41521",7.3528
"41522",11.4729
"41523",15.4888
"41524",26.9284
"41525",44.9611
"41526",63.1376
"41527",65.1785
"41528",81.8983
"41529",110.7893
"41530",216.5617
"41531",245.9626
"41532",176.2432
"41533",128.1167
"41534",126.9034
"41535",168.3125
"41536",246.3368
"41537",337.3778
"41538",351.2516
"41539",368.2444
"41540",376.9538
"41541",385.4052
"41542",397.0953
"41543",403.13
"41544",413.0081
"41545",413.2937
"41546",411.4891
"41547",392.6251
"41548",368.9713
"41549",274.3374
"41550",363.3148
"41551",362.6027
"41552",361.175
"41553",338.3875
"41554",374.1564
"41555",363.4885
"41556",325.3539
"41557",313.2055
"41558",310.2234
"41559",285.0801
"41560",276.5978
"41561",254.2792
"41562",241.0114
"41563",223.3759
"41564",154.3358
"41565",109.0769
"41566",200.513
"41567",121.4471
"41568",36.3305
"41569",32.0529
"41570",28.7717
"41571",32.6284
"41572",17.4119
"41573",10.8533
"41574",5.2503
"41575",0.7269
"41576",0
"41577",0
"41578",0
"41579",0
"41580",0
"41581",0
"41582",0
"41583",0
"41584",0
"41585",0
"41586",0
"41587",0
"41588",0
"41589",0
"41590",0
"41591",0
"41592",0
"41593",0
"41594",0
"41595",0
"41596",0
"41597",0
"41598",0
"41599",0
"41600",0
"41601",0
"41602",0
"41603",0
"41604",0
"41605",0
"41606",0
"41607",0
"41608",0
"41609",0
"41610",0
"41611",0
"41612",0
"41613",0
"41614",0
"41615",0
"41616",0
"41617",0
"41618",0
"41619",0
"41620",0
"41621",0
"41622",0
"41623",0
"41624",0
"41625",0
"41626",0
"41627",0
"41628",0
"41629",0
"41630",0
"41631",0
"41632",0
"41633",0
"41634",0
"41635",0
"41636",0
"41637",0
"41638",0
"41639",0
"41640",0
"41641",0
"41642",0
"41643",0
"41644",0
"41645",0
"41646",0
"41647",0
"41648",0
"41649",0
"41650",0
"41651",0
"41652",0
"41653",0
"41654",0
"41655",0
"41656",0
"41657",0
"41658",0
"41659",0
"41660",0
"41661",0
"41662",0.8787
"41663",5.6835
"41664",9.9562
"41665",16.9474
"41666",26.9992
"41667",36.2987
"41668",46.7186
"41669",52.3804
"41670",56.6151
"41671",65.4888
"41672",69.731
"41673",76.7824
"41674",84.503
"41675",98.7986
"41676",114.4394
"41677",131.0441
"41678",147.4144
"41679",154.1168
"41680",157.4611
"41681",162.8879
"41682",178.7974
"41683",185.6173
"41684",206.5572
"41685",231.6774
"41686",221.4636
"41687",397.7101
"41688",403.9565
"41689",388.5874
"41690",397.7641
"41691",407.8047
"41692",411.5436
"41693",386.6894
"41694",392.3335
"41695",385.8878
"41696",389.7031
"41697",344.2178
"41698",298.546
"41699",330.1287
"41700",285.5868
"41701",239.2398
"41702",254.2531
"41703",191.2751
"41704",171.6215
"41705",219.3715
"41706",160.2185
"41707",140.5783
"41708",100.8426
"41709",77.8114
"41710",75.7673
"41711",67.5516
"41712",54.8341
"41713",47.2928
"41714",39.0338
"41715",28.0838
"41716",17.8373
"41717",8.4895
"41718",1.2427
"41719",0
"41720",0
"41721",0
"41722",0
"41723",0
"41724",0
"41725",0
"41726",0
"41727",0
"41728",0
"41729",0
"41730",0
"41731",0
"41732",0
"41733",0
"41734",0
"41735",0
"41736",0
"41737",0
"41738",0
"41739",0
"41740",0
"41741",0
"41742",0
"41743",0
"41744",0
"41745",0
"41746",0
"41747",0
"41748",0
"41749",0
"41750",0
"41751",0
"41752",0
"41753",0
"41754",0
"41755",0
"41756",0
"41757",0
"41758",0
"41759",0
"41760",0
"41761",0
"41762",0
"41763",0
"41764",0
"41765",0
"41766",0
"41767",0
"41768",0
"41769",0
"41770",0
"41771",0
"41772",0
"41773",0
"41774",0
"41775",0
"41776",0
"41777",0
"41778",0
"41779",0
"41780",0
"41781",0
"41782",0
"41783",0
"41784",0
"41785",0
"41786",0
"41787",0
"41788",0
"41789",0
"41790",0
"41791",0
"41792",0
"41793",0
"41794",0
"41795",0
"41796",0
"41797",0
"41798",0
"41799",0
"41800",0
"41801",0
"41802",0
"41803",0
"41804",0
"41805",0
"41806",0.2097
"41807",1.7926
"41808",5.2237
"41809",10.3249
"41810",14.4611
"41811",17.8285
"41812",22.1461
"41813",25.9172
"41814",30.6935
"41815",39.2873
"41816",47.9481
"41817",49.9795
"41818",58.0108
"41819",61.7058
"41820",75.6738
"41821",82.5255
"41822",96.6011
"41823",94.3153
"41824",94.0643
"41825",86.5704
"41826",93.2557
"41827",93.3298
"41828",92.7884
"41829",97.6969
"41830",111.8902
"41831",120.1485
"41832",127.7491
"41833",133.5236
"41834",134.3189
"41835",149.4292
"41836",173.2377
"41837",201.7161
"41838",200.0623
"41839",161.9442
"41840",193.8175
