"","x"
"44582",1386.054
"44583",968.685
"44584",771.837
"44585",780.357
"44586",526.932
"44587",477.471
"44588",427.74
"44589",357.525
"44590",363.909
"44591",384.84
"44592",328.773
"44593",307.944
"44594",293.862
"44595",300.498
"44596",279.021
"44597",265.392
"44598",258.885
"44599",160.962
"44600",0
"44601",0
"44602",0
"44603",0
"44604",0
"44605",0
"44606",0
"44607",0
"44608",0
"44609",0
"44610",0
"44611",0
"44612",0
"44613",0
"44614",0
"44615",0
"44616",0
"44617",0
"44618",0
"44619",0
"44620",0
"44621",0
"44622",0
"44623",0
"44624",0
"44625",0
"44626",0
"44627",0
"44628",0
"44629",0
"44630",0
"44631",0
"44632",0
"44633",0
"44634",0
"44635",0
"44636",0
"44637",0
"44638",0
"44639",0
"44640",0
"44641",0
"44642",0
"44643",0
"44644",0
"44645",0
"44646",0
"44647",0
"44648",0
"44649",0
"44650",0
"44651",0
"44652",0
"44653",0
"44654",0
"44655",0
"44656",0
"44657",0
"44658",0
"44659",0
"44660",0
"44661",0
"44662",0
"44663",0
"44664",0
"44665",0
"44666",0
"44667",0
"44668",0
"44669",0
"44670",0
"44671",0
"44672",0
"44673",0
"44674",0
"44675",0
"44676",0
"44677",0
"44678",0
"44679",0
"44680",0
"44681",0
"44682",0
"44683",0
"44684",0
"44685",0
"44686",0
"44687",0
"44688",0
"44689",0
"44690",0
"44691",0
"44692",160.149
"44693",292.422
"44694",285.732
"44695",334.293
"44696",327.306
"44697",292.281
"44698",327.015
"44699",333.846
"44700",304.929
"44701",304.797
"44702",311.703
"44703",304.578
"44704",318.45
"44705",332.094
"44706",304.482
"44707",332.139
"44708",353.01
"44709",346.536
"44710",374.334
"44711",339.795
"44712",347.085
"44713",347.631
"44714",347.733
"44715",347.916
"44716",334.278
"44717",315.612
"44718",316.827
"44719",309.627
"44720",330.453
"44721",344.442
"44722",344.511
"44723",336.867
"44724",306.276
"44725",313.188
"44726",313.296
"44727",313.257
"44728",306.57
"44729",278.766
"44730",265.116
"44731",307.194
"44732",245.454
"44733",289.218
"44734",296.73
"44735",268.125
"44736",254.298
"44737",268.641
"44738",282.627
"44739",290.046
"44740",212.4
"44741",0
"44742",0
"44743",0
"44744",0
"44745",0
"44746",0
"44747",0
"44748",0
"44749",0
"44750",0
"44751",0
"44752",0
"44753",0
"44754",0
"44755",0
"44756",0
"44757",0
"44758",0
"44759",0
"44760",0
"44761",0
"44762",0
"44763",0
"44764",0
"44765",0
"44766",0
"44767",0
"44768",0
"44769",0
"44770",0
"44771",0
"44772",0
"44773",0
"44774",0
"44775",0
"44776",0
"44777",0
"44778",0
"44779",0
"44780",0
"44781",0
"44782",0
"44783",0
"44784",0
"44785",0
"44786",0
"44787",0
"44788",0
"44789",0
"44790",0
"44791",0
"44792",0
"44793",0
"44794",0
"44795",0
"44796",0
"44797",0
"44798",0
"44799",0
"44800",0
"44801",0
"44802",0
"44803",0
"44804",0
"44805",0
"44806",0
"44807",0
"44808",0
"44809",0
"44810",0
"44811",0
"44812",0
"44813",0
"44814",0
"44815",0
"44816",0
"44817",0
"44818",0
"44819",0
"44820",0
"44821",0
"44822",0
"44823",0
"44824",0
"44825",0
"44826",0
"44827",0
"44828",0
"44829",0
"44830",0
"44831",0
"44832",0
"44833",0
"44834",0
"44835",0
"44836",0
"44837",0
"44838",0
"44839",0
"44840",240.951
"44841",326.442
"44842",347.325
"44843",325.965
"44844",318.912
"44845",332.991
"44846",311.886
"44847",318.699
"44848",297.768
"44849",304.779
"44850",340.959
"44851",326.574
"44852",283.986
"44853",348.006
"44854",333.756
"44855",326.721
"44856",333.762
"44857",347.739
"44858",326.601
"44859",361.836
"44860",325.752
"44861",268.98
"44862",339.846
"44863",326.001
"44864",333.408
"44865",340.776
"44866",333.651
"44867",355.254
"44868",340.968
"44869",319.494
"44870",326.676
"44871",340.986
"44872",319.608
"44873",333.825
"44874",319.875
"44875",303.33
"44876",302.799
"44877",260.475
"44878",288.384
"44879",309.882
"44880",253.659
"44881",260.958
"44882",274.917
"44883",274.872
"44884",260.658
"44885",295.638
"44886",197.064
"44887",0
"44888",0
"44889",0
"44890",0
"44891",0
"44892",0
"44893",0
"44894",0
"44895",0
"44896",0
"44897",0
"44898",0
"44899",0
"44900",0
"44901",0
"44902",0
"44903",0
"44904",0
"44905",0
"44906",0
"44907",0
"44908",0
"44909",0
"44910",0
"44911",0
"44912",0
"44913",0
"44914",0
"44915",0
"44916",0
"44917",0
"44918",0
"44919",0
"44920",0
"44921",0
"44922",0
"44923",0
"44924",0
"44925",0
"44926",0
"44927",0
"44928",0
"44929",0
"44930",0
"44931",0
"44932",0
"44933",0
"44934",0
"44935",0
"44936",0
"44937",0
"44938",0
"44939",0
"44940",0
"44941",0
"44942",0
"44943",0
"44944",0
"44945",0
"44946",0
"44947",0
"44948",0
"44949",0
"44950",0
"44951",0
"44952",0
"44953",0
"44954",0
"44955",0
"44956",0
"44957",0
"44958",0
"44959",0
"44960",0
"44961",0
"44962",0
"44963",0
"44964",0
"44965",0
"44966",0
"44967",0
"44968",0
"44969",0
"44970",0
"44971",0
"44972",0
"44973",0
"44974",0
"44975",0
"44976",0
"44977",0
"44978",0
"44979",0
"44980",254.124
"44981",296.436
"44982",303.507
"44983",261.315
"44984",268.131
"44985",310.347
"44986",345.528
"44987",359.574
"44988",366.756
"44989",367.341
"44990",353.055
"44991",360.105
"44992",353.955
"44993",360.846
"44994",354.105
"44995",375.339
"44996",403.593
"44997",531.324
"44998",566.688
"44999",622.632
"45000",835.179
"45001",1245.231
"45002",1722.915
"45003",2106.039
"45004",2713.332
"45005",2443.701
"45006",1668.492
"45007",1703.673
"45008",1906.359
"45009",1899.822
"45010",2307.867
"45011",2202.375
"45012",2059.941
"45013",1400.556
"45014",1158.48
"45015",1080.858
"45016",1560.267
"45017",1317.48
"45018",909.921
"45019",560.973
"45020",368.64
"45021",338.694
"45022",345.495
"45023",317.196
"45024",324.282
"45025",324.966
"45026",310.395
"45027",282.534
"45028",282.252
"45029",246.762
"45030",288.573
"45031",182.946
"45032",0
"45033",0
"45034",0
"45035",0
"45036",0
"45037",0
"45038",0
"45039",0
"45040",0
"45041",0
"45042",0
"45043",0
"45044",0
"45045",0
"45046",0
"45047",0
"45048",0
"45049",0
"45050",0
"45051",0
"45052",0
"45053",0
"45054",0
"45055",0
"45056",0
"45057",0
"45058",0
"45059",0
"45060",0
"45061",0
"45062",0
"45063",0
"45064",0
"45065",0
"45066",0
"45067",0
"45068",0
"45069",0
"45070",0
"45071",0
"45072",0
"45073",0
"45074",0
"45075",0
"45076",0
"45077",0
"45078",0
"45079",0
"45080",0
"45081",0
"45082",0
"45083",0
"45084",0
"45085",0
"45086",0
"45087",0
"45088",0
"45089",0
"45090",0
"45091",0
"45092",0
"45093",0
"45094",0
"45095",0
"45096",0
"45097",0
"45098",0
"45099",0
"45100",0
"45101",0
"45102",0
"45103",0
"45104",0
"45105",0
"45106",0
"45107",0
"45108",0
"45109",0
"45110",0
"45111",0
"45112",0
"45113",0
"45114",0
"45115",0
"45116",0
"45117",0
"45118",0
"45119",0
"45120",0
"45121",56.388
"45122",310.455
"45123",303.177
"45124",316.956
"45125",317.004
"45126",289.086
"45127",295.536
"45128",307.635
"45129",307.083
"45130",315.867
"45131",308.886
"45132",337.674
"45133",332.004
"45134",356.223
"45135",349.26
"45136",450.867
"45137",507.402
"45138",806.277
"45139",897.807
"45140",1291.725
"45141",1738.983
"45142",3950.43
"45143",3087.531
"45144",3041.22
"45145",1070.085
"45146",618.978
"45147",669.147
"45148",690.771
"45149",769.341
"45150",1509.927
"45151",946.173
"45152",1058.946
"45153",662.742
"45154",711.177
"45155",640.452
"45156",924.378
"45157",429.099
"45158",776.376
"45159",741.294
"45160",670.407
"45161",812.85
"45162",558.675
"45163",389.259
"45164",410.31
"45165",403.494
"45166",517.29
"45167",339.516
"45168",353.337
"45169",353.727
"45170",304.329
"45171",346.686
"45172",301.431
"45173",252.33
"45174",273.681
"45175",308.526
"45176",0
"45177",0
"45178",0
"45179",0
"45180",0
"45181",0
"45182",0
"45183",0
"45184",0
"45185",0
"45186",0
"45187",0
"45188",0
"45189",0
"45190",0
"45191",0
"45192",0
"45193",0
"45194",0
"45195",0
"45196",0
"45197",0
"45198",0
"45199",0
"45200",0
"45201",0
"45202",0
"45203",0
"45204",0
"45205",0
"45206",0
"45207",0
"45208",0
"45209",0
"45210",0
"45211",0
"45212",0
"45213",0
"45214",0
"45215",0
"45216",0
"45217",0
"45218",0
"45219",0
"45220",0
"45221",0
"45222",0
"45223",0
"45224",0
"45225",0
"45226",0
"45227",0
"45228",0
"45229",0
"45230",0
"45231",0
"45232",0
"45233",0
"45234",0
"45235",0
"45236",0
"45237",0
"45238",0
"45239",0
"45240",0
"45241",0
"45242",0
"45243",0
"45244",0
"45245",0
"45246",0
"45247",0
"45248",0
"45249",0
"45250",0
"45251",0
"45252",0
"45253",0
"45254",0
"45255",0
"45256",0
"45257",0
"45258",0
"45259",0
"45260",0
"45261",0
"45262",0
"45263",0
"45264",0
"45265",0
"45266",182.217
"45267",301.419
"45268",252.594
"45269",301.485
"45270",280.383
"45271",266.148
"45272",343.203
"45273",356.574
"45274",349.755
"45275",392.193
"45276",490.404
"45277",441.462
"45278",335.997
"45279",335.754
"45280",343.014
"45281",321.873
"45282",357.345
"45283",462.807
"45284",533.406
"45285",562.431
"45286",893.757
"45287",767.193
"45288",569.856
"45289",570.612
"45290",550.191
"45291",628.227
"45292",550.812
"45293",508.395
"45294",672.588
"45295",649.311
"45296",614.595
"45297",621.339
"45298",493.08
"45299",437.088
"45300",465.603
"45301",423.156
"45302",352.785
"45303",444.99
"45304",501.756
"45305",480.522
"45306",487.845
"45307",445.314
"45308",388.659
"45309",409.806
"45310",353.16
"45311",331.926
"45312",317.826
"45313",332.262
"45314",346.53
"45315",266.82
"45316",259.425
"45317",259.422
"45318",259.575
"45319",175.311
"45320",0
"45321",0
"45322",0
"45323",0
"45324",0
"45325",0
"45326",0
"45327",0
"45328",0
"45329",0
"45330",0
"45331",0
"45332",0
"45333",0
"45334",0
"45335",0
"45336",0
"45337",0
"45338",0
"45339",0
"45340",0
"45341",0
"45342",0
"45343",0
"45344",0
"45345",0
"45346",0
"45347",0
"45348",0
"45349",0
"45350",0
"45351",0
"45352",0
"45353",0
"45354",0
"45355",0
"45356",0
"45357",0
"45358",0
"45359",0
"45360",0
"45361",0
"45362",0
"45363",0
"45364",0
"45365",0
"45366",0
"45367",0
"45368",0
"45369",0
"45370",0
"45371",0
"45372",0
"45373",0
"45374",0
"45375",0
"45376",0
"45377",0
"45378",0
"45379",0
"45380",0
"45381",0
"45382",0
"45383",0
"45384",0
"45385",0
"45386",0
"45387",0
"45388",0
"45389",0
"45390",0
"45391",0
"45392",0
"45393",0
"45394",0
"45395",0
"45396",0
"45397",0
"45398",0
"45399",0
"45400",0
"45401",0
"45402",0
"45403",0
"45404",0
"45405",0
"45406",0
"45407",0
"45408",0
"45409",0
"45410",196.611
"45411",295.056
"45412",295.2
"45413",351.558
"45414",330.477
"45415",344.64
"45416",351.855
"45417",358.551
"45418",351.42
"45419",379.914
"45420",379.737
"45421",449.943
"45422",520.413
"45423",597.636
"45424",765.69
"45425",956.109
"45426",1330.815
"45427",1301.751
"45428",1407.867
"45429",1529.532
"45430",1947.363
"45431",1822.299
"45432",1461.435
"45433",1174.299
"45434",1381.059
"45435",1368.048
"45436",1358.361
"45437",1345.635
"45438",1360.431
"45439",1109.907
"45440",1623.6
"45441",1408.866
"45442",1400.172
"45443",1886.382
"45444",1930.182
"45445",1602.714
"45446",1751.112
"45447",1417.758
"45448",1034.52
"45449",993.048
"45450",951.009
"45451",815.877
"45452",681.078
"45453",644.463
"45454",701.805
"45455",484.233
"45456",385.68
"45457",385.908
"45458",350.637
"45459",329.517
"45460",308.289
"45461",294.378
"45462",273.504
"45463",273.291
"45464",0
"45465",0
"45466",0
"45467",0
"45468",0
"45469",0
"45470",0
"45471",0
"45472",0
"45473",0
"45474",0
"45475",0
"45476",0
"45477",0
"45478",0
"45479",0
"45480",0
"45481",0
"45482",0
"45483",0
"45484",0
"45485",0
"45486",0
"45487",0
"45488",0
"45489",0
"45490",0
"45491",0
"45492",0
"45493",0
"45494",0
"45495",0
"45496",0
"45497",0
"45498",0
"45499",0
"45500",0
"45501",0
"45502",0
"45503",0
"45504",0
"45505",0
"45506",0
"45507",0
"45508",0
"45509",0
"45510",0
"45511",0
"45512",0
"45513",0
"45514",0
"45515",0
"45516",0
"45517",0
"45518",0
"45519",0
"45520",0
"45521",0
"45522",0
"45523",0
"45524",0
"45525",0
"45526",0
"45527",0
"45528",0
"45529",0
"45530",0
"45531",0
"45532",0
"45533",0
"45534",0
"45535",0
"45536",0
"45537",0
"45538",0
"45539",0
"45540",0
"45541",0
"45542",0
"45543",0
"45544",0
"45545",0
"45546",0
"45547",0
"45548",0
"45549",0
"45550",0
"45551",0
"45552",0
"45553",0
"45554",0
"45555",279.915
"45556",329.055
"45557",307.836
"45558",306.639
"45559",327.858
"45560",334.791
"45561",348.645
"45562",348.36
"45563",348.345
"45564",355.545
"45565",447.27
"45566",476.538
"45567",454.935
"45568",567.276
"45569",496.842
"45570",510.999
"45571",637.803
"45572",835.557
"45573",892.884
"45574",1020.135
"45575",1530.039
"45576",1091.589
"45577",1141.605
"45578",1164.693
"45579",1180.356
"45580",1095.732
"45581",1040.541
"45582",1012.497
"45583",1067.037
"45584",1365.732
"45585",1373.817
"45586",1358.847
"45587",1188.639
"45588",1017.675
"45589",889.827
"45590",713.784
"45591",706.77
"45592",706.74
"45593",692.277
"45594",679.71
"45595",593.988
"45596",551.343
"45597",508.425
"45598",501.576
"45599",374.328
"45600",374.352
"45601",339.183
"45602",311.1
"45603",353.484
"45604",282.744
"45605",275.733
"45606",311.346
"45607",268.644
"45608",35.31
"45609",0
"45610",0
"45611",0
"45612",0
"45613",0
"45614",0
"45615",0
"45616",0
"45617",0
"45618",0
"45619",0
"45620",0
"45621",0
"45622",0
"45623",0
"45624",0
"45625",0
"45626",0
"45627",0
"45628",0
"45629",0
"45630",0
"45631",0
"45632",0
"45633",0
"45634",0
"45635",0
"45636",0
"45637",0
"45638",0
"45639",0
"45640",0
"45641",0
"45642",0
"45643",0
"45644",0
"45645",0
"45646",0
"45647",0
"45648",0
"45649",0
"45650",0
"45651",0
"45652",0
"45653",0
"45654",0
"45655",0
"45656",0
"45657",0
"45658",0
"45659",0
"45660",0
"45661",0
"45662",0
"45663",0
"45664",0
"45665",0
"45666",0
"45667",0
"45668",0
"45669",0
"45670",0
"45671",0
"45672",0
"45673",0
"45674",0
"45675",0
"45676",0
"45677",0
"45678",0
"45679",0
"45680",0
"45681",0
"45682",0
"45683",0
"45684",0
"45685",0
"45686",0
"45687",0
"45688",0
"45689",0
"45690",0
"45691",0
"45692",0
"45693",0
"45694",0
"45695",0
"45696",0
"45697",0
"45698",182.463
"45699",329.961
"45700",336.528
"45701",329.787
"45702",323.25
"45703",337.71
"45704",414.846
"45705",457.281
"45706",562.962
"45707",690.045
"45708",1001.166
"45709",1071.507
"45710",1020.909
"45711",864.633
"45712",667.287
"45713",533.547
"45714",400.308
"45715",364.722
"45716",421.269
"45717",385.959
"45718",371.544
"45719",371.991
"45720",322.572
"45721",301.428
"45722",315.501
"45723",280.713
"45724",280.869
"45725",267.165
"45726",260.406
"45727",266.985
"45728",232.026
"45729",267.531
"45730",252.933
"45731",295.374
"45732",274.683
"45733",267.429
"45734",288.666
"45735",281.799
"45736",274.779
"45737",232.698
"45738",254.076
"45739",268.443
"45740",268.353
"45741",254.388
"45742",268.638
"45743",267.207
"45744",252.423
"45745",246.252
"45746",238.689
"45747",281.151
"45748",133.668
"45749",0
"45750",0
"45751",0
"45752",0
"45753",0
"45754",0
"45755",0
"45756",0
"45757",0
"45758",0
"45759",0
"45760",0
"45761",0
"45762",0
"45763",0
"45764",0
"45765",0
"45766",0
"45767",0
"45768",0
"45769",0
"45770",0
"45771",0
"45772",0
"45773",0
"45774",0
"45775",0
"45776",0
"45777",0
"45778",0
"45779",0
"45780",0
"45781",0
"45782",0
"45783",0
"45784",0
"45785",0
"45786",0
"45787",0
"45788",0
"45789",0
"45790",0
"45791",0
"45792",0
"45793",0
"45794",0
"45795",0
"45796",0
"45797",0
"45798",0
"45799",0
"45800",0
"45801",0
"45802",0
"45803",0
"45804",0
"45805",0
"45806",0
"45807",0
"45808",0
"45809",0
"45810",0
"45811",0
"45812",0
"45813",0
"45814",0
"45815",0
"45816",0
"45817",0
"45818",0
"45819",0
"45820",0
"45821",0
"45822",0
"45823",0
"45824",0
"45825",0
"45826",0
"45827",0
"45828",0
"45829",0
"45830",0
"45831",0
"45832",0
"45833",0
"45834",0
"45835",0
"45836",0
"45837",0
"45838",0
"45839",0
"45840",0
"45841",0
"45842",0
"45843",0
"45844",340.323
"45845",282.846
"45846",339.552
"45847",338.799
"45848",331.317
"45849",331.107
"45850",338.424
"45851",324.462
"45852",344.577
"45853",330.774
"45854",303.567
"45855",333.516
"45856",397.506
"45857",348.108
"45858",358.887
"45859",344.379
"45860",351.591
"45861",358.707
"45862",387.021
"45863",422.895
"45864",516.804
"45865",502.029
"45866",543.783
"45867",459.729
"45868",399.852
"45869",507.225
"45870",496.362
"45871",564.795
"45872",557.598
"45873",418.557
"45874",369.069
"45875",327.138
"45876",308.139
"45877",365.262
"45878",375.207
"45879",389.028
"45880",375.288
"45881",382.899
"45882",375.708
"45883",389.718
"45884",374.328
"45885",354.465
"45886",333.93
"45887",338.958
"45888",332.577
"45889",333.411
"45890",312.078
"45891",340.551
"45892",325.914
"45893",311.544
"45894",297.6
"45895",252.858
"45896",0
"45897",0
"45898",0
"45899",0
"45900",0
"45901",0
"45902",0
"45903",0
"45904",0
"45905",0
"45906",0
"45907",0
"45908",0
"45909",0
"45910",0
"45911",0
"45912",0
"45913",0
"45914",0
"45915",0
"45916",0
"45917",0
"45918",0
"45919",0
"45920",0
"45921",0
"45922",0
"45923",0
"45924",0
"45925",0
"45926",0
"45927",0
"45928",0
"45929",0
"45930",0
"45931",0
"45932",0
"45933",0
"45934",0
"45935",0
"45936",0
"45937",0
"45938",0
"45939",0
"45940",0
"45941",0
"45942",0
"45943",0
"45944",0
"45945",0
"45946",0
"45947",0
"45948",0
"45949",0
"45950",0
"45951",0
"45952",0
"45953",0
"45954",0
"45955",0
"45956",0
"45957",0
"45958",0
"45959",0
"45960",0
"45961",0
"45962",0
"45963",0
"45964",0
"45965",0
"45966",0
"45967",0
"45968",0
"45969",0
"45970",0
"45971",0
"45972",0
"45973",0
"45974",0
"45975",0
"45976",0
"45977",0
"45978",0
"45979",0
"45980",0
"45981",0
"45982",0
"45983",0
"45984",0
"45985",0
"45986",376.587
"45987",341.049
"45988",334.263
"45989",348.447
"45990",368.268
"45991",324.306
"45992",405.315
"45993",376.479
"45994",340.275
"45995",404.919
"45996",390.591
"45997",361.311
"45998",438.48
"45999",1418.478
"46000",2366.841
"46001",2531.706
"46002",2603.199
"46003",2694.96
"46004",2742.354
"46005",2789.865
"46006",2835.408
"46007",2848.62
"46008",2854.56
"46009",2858.04
"46010",2849.943
"46011",2807.553
"46012",2784.837
"46013",2715.594
"46014",2658.102
"46015",2617.347
"46016",2582.097
"46017",2523.201
"46018",2470.608
"46019",2354.247
"46020",2317.911
"46021",2174.802
"46022",1354.503
"46023",1415.724
"46024",903.588
"46025",784.344
"46026",755.685
"46027",535.197
"46028",425.814
"46029",411.543
"46030",439.809
"46031",387.939
"46032",373.098
"46033",353.592
"46034",354.336
"46035",333.246
"46036",318.426
"46037",303.834
"46038",309.882
"46039",190.467
"46040",0
"46041",0
"46042",0
"46043",0
"46044",0
"46045",0
"46046",0
"46047",0
"46048",0
"46049",0
"46050",0
"46051",0
"46052",0
"46053",0
"46054",0
"46055",0
"46056",0
"46057",0
"46058",0
"46059",0
"46060",0
"46061",0
"46062",0
"46063",0
"46064",0
"46065",0
"46066",0
"46067",0
"46068",0
"46069",0
"46070",0
"46071",0
"46072",0
"46073",0
"46074",0
"46075",0
"46076",0
"46077",0
"46078",0
"46079",0
"46080",0
"46081",0
"46082",0
"46083",0
"46084",0
"46085",0
"46086",0
"46087",0
"46088",0
"46089",0
"46090",0
"46091",0
"46092",0
"46093",0
"46094",0
"46095",0
"46096",0
"46097",0
"46098",0
"46099",0
"46100",0
"46101",0
"46102",0
"46103",0
"46104",0
"46105",0
"46106",0
"46107",0
"46108",0
"46109",0
"46110",0
"46111",0
"46112",0
"46113",0
"46114",0
"46115",0
"46116",0
"46117",0
"46118",0
"46119",0
"46120",0
"46121",0
"46122",0
"46123",0
"46124",0
"46125",0
"46126",0
"46127",0
"46128",0
"46129",161.901
"46130",289.122
"46131",324.69
"46132",335.727
"46133",335.829
"46134",343.119
"46135",378.732
"46136",463.479
"46137",561.216
"46138",594.417
"46139",712.842
"46140",888.633
"46141",1085.73
"46142",981.651
"46143",1002.936
"46144",1249.968
"46145",1427.541
"46146",2240.823
"46147",2326.215
"46148",2510.922
"46149",2612.352
"46150",2684.358
"46151",2517.924
"46152",2501.253
"46153",2690.52
"46154",2623.815
"46155",2589.051
"46156",2562.255
"46157",1907.943
"46158",1065.678
"46159",953.547
"46160",1591.446
"46161",2672.757
"46162",2032.776
"46163",2083.923
"46164",1873.776
"46165",1482.315
"46166",880.398
"46167",709.908
"46168",674.661
"46169",526.719
"46170",520.263
"46171",471.18
"46172",421.974
"46173",443.244
"46174",365.781
"46175",380.1
"46176",373.62
"46177",338.982
"46178",317.877
"46179",303.369
"46180",338.556
"46181",303.483
"46182",261.468
"46183",155.61
"46184",0
"46185",0
"46186",0
"46187",0
"46188",0
"46189",0
"46190",0
"46191",0
"46192",0
"46193",0
"46194",0
"46195",0
"46196",0
"46197",0
"46198",0
"46199",0
"46200",0
"46201",0
"46202",0
"46203",0
"46204",0
"46205",0
"46206",0
"46207",0
"46208",0
"46209",0
"46210",0
"46211",0
"46212",0
"46213",0
"46214",0
"46215",0
"46216",0
"46217",0
"46218",0
"46219",0
"46220",0
"46221",0
"46222",0
"46223",0
"46224",0
"46225",0
"46226",0
"46227",0
"46228",0
"46229",0
"46230",0
"46231",0
"46232",0
"46233",0
"46234",0
"46235",0
"46236",0
"46237",0
"46238",0
"46239",0
"46240",0
"46241",0
"46242",0
"46243",0
"46244",0
"46245",0
"46246",0
"46247",0
"46248",0
"46249",0
"46250",0
"46251",0
"46252",0
"46253",0
"46254",0
"46255",0
"46256",0
"46257",0
"46258",0
"46259",0
"46260",0
"46261",0
"46262",0
"46263",0
"46264",0
"46265",0
"46266",0
"46267",0
"46268",0
"46269",0
"46270",0
"46271",0
"46272",0
"46273",0
"46274",0
"46275",0
"46276",0
"46277",97.677
"46278",305.826
"46279",313.215
"46280",292.584
"46281",340.953
"46282",305.262
"46283",284.496
"46284",312.663
"46285",343.458
"46286",301.98
"46287",329.676
"46288",358.461
"46289",330.057
"46290",357.747
"46291",343.266
"46292",364.503
"46293",357.63
"46294",357.156
"46295",350.028
"46296",350.88
"46297",378.123
"46298",335.547
"46299",342.516
"46300",342.96
"46301",356.748
"46302",336.06
"46303",429.249
"46304",401.88
"46305",401.646
"46306",387.486
"46307",373.707
"46308",394.623
"46309",379.593
"46310",379.977
"46311",366.201
"46312",408.759
"46313",430.251
"46314",409.218
"46315",394.602
"46316",367.239
"46317",331.278
"46318",316.068
"46319",309.132
"46320",330.93
"46321",301.995
"46322",288.201
"46323",253.605
"46324",240.141
"46325",267.771
"46326",287.322
"46327",98.157
"46328",0
"46329",0
"46330",0
"46331",0
"46332",0
"46333",0
"46334",0
"46335",0
"46336",0
"46337",0
"46338",0
"46339",0
"46340",0
"46341",0
"46342",0
"46343",0
"46344",0
"46345",0
"46346",0
"46347",0
"46348",0
"46349",0
"46350",0
"46351",0
"46352",0
"46353",0
"46354",0
"46355",0
"46356",0
"46357",0
"46358",0
"46359",0
"46360",0
"46361",0
"46362",0
"46363",0
"46364",0
"46365",0
"46366",0
"46367",0
"46368",0
"46369",0
"46370",0
"46371",0
"46372",0
"46373",0
"46374",0
"46375",0
"46376",0
"46377",0
"46378",0
"46379",0
"46380",0
"46381",0
"46382",0
"46383",0
"46384",0
"46385",0
"46386",0
"46387",0
"46388",0
"46389",0
"46390",0
"46391",0
"46392",0
"46393",0
"46394",0
"46395",0
"46396",0
"46397",0
"46398",0
"46399",0
"46400",0
"46401",0
"46402",0
"46403",0
"46404",0
"46405",0
"46406",0
"46407",0
"46408",0
"46409",0
"46410",0
"46411",0
"46412",0
"46413",0
"46414",0
"46415",0
"46416",0
"46417",0
"46418",0
"46419",0
"46420",0
"46421",140.547
"46422",309.774
"46423",302.682
"46424",274.923
"46425",337.941
"46426",316.518
"46427",330.588
"46428",379.953
"46429",394.23
"46430",394.179
"46431",330.981
"46432",352.17
"46433",367.056
"46434",409.128
"46435",614.187
"46436",656.751
"46437",593.457
"46438",855.321
"46439",898.596
"46440",1528.845
"46441",1540.65
"46442",1039.026
"46443",1011.96
"46444",526.857
"46445",582.837
"46446",575.67
"46447",638.361
"46448",814.038
"46449",736.401
"46450",665.193
"46451",651.789
"46452",771.456
"46453",784.542
"46454",771.498
"46455",1046.22
"46456",979.53
"46457",794.508
"46458",620.373
"46459",554.559
"46460",526.017
"46461",490.896
"46462",484.47
"46463",393.483
"46464",379.674
"46465",358.899
"46466",337.281
"46467",302.523
"46468",288.318
"46469",267.543
"46470",268.323
"46471",226.335
"46472",0
"46473",0
"46474",0
"46475",0
"46476",0
"46477",0
"46478",0
"46479",0
"46480",0
"46481",0
"46482",0
"46483",0
"46484",0
"46485",0
"46486",0
"46487",0
"46488",0
"46489",0
"46490",0
"46491",0
"46492",0
"46493",0
"46494",0
"46495",0
"46496",0
"46497",0
"46498",0
"46499",0
"46500",0
"46501",0
"46502",0
"46503",0
"46504",0
"46505",0
"46506",0
"46507",0
"46508",0
"46509",0
"46510",0
"46511",0
"46512",0
"46513",0
"46514",0
"46515",0
"46516",0
"46517",0
"46518",0
"46519",0
"46520",0
"46521",0
"46522",0
"46523",0
"46524",0
"46525",0
"46526",0
"46527",0
"46528",0
"46529",0
"46530",0
"46531",0
"46532",0
"46533",0
"46534",0
"46535",0
"46536",0
"46537",0
"46538",0
"46539",0
"46540",0
"46541",0
"46542",0
"46543",0
"46544",0
"46545",0
"46546",0
"46547",0
"46548",0
"46549",0
"46550",0
"46551",0
"46552",0
"46553",0
"46554",0
"46555",0
"46556",0
"46557",0
"46558",0
"46559",0
"46560",0
"46561",0
"46562",0
"46563",0
"46564",154.47
"46565",343.704
"46566",301.941
"46567",344.958
"46568",330.789
"46569",288.255
"46570",343.707
"46571",357.552
"46572",336.36
"46573",335.82
"46574",357.528
"46575",385.401
"46576",357.156
"46577",378.879
"46578",371.721
"46579",371.703
"46580",414.213
"46581",498.993
"46582",611.664
"46583",653.736
"46584",598.02
"46585",698.709
"46586",984.519
"46587",587.622
"46588",850.161
"46589",524.484
"46590",567.096
"46591",516.489
"46592",587.073
"46593",607.929
"46594",685.179
"46595",1296.369
"46596",835.422
"46597",1562.322
"46598",623.175
"46599",502.314
"46600",573.426
"46601",617.298
"46602",869.526
"46603",1013.664
"46604",431.742
"46605",368.355
"46606",368.157
"46607",361.536
"46608",311.877
"46609",315.669
"46610",308.577
"46611",259.251
"46612",266.364
"46613",252.375
"46614",308.559
"46615",189.348
"46616",0
"46617",0
"46618",0
"46619",0
"46620",0
"46621",0
"46622",0
"46623",0
"46624",0
"46625",0
"46626",0
"46627",0
"46628",0
"46629",0
"46630",0
"46631",0
"46632",0
"46633",0
"46634",0
"46635",0
"46636",0
"46637",0
"46638",0
"46639",0
"46640",0
"46641",0
"46642",0
"46643",0
